qid,query
193154,"gang violence, gang activity, juvenile delinquency, crime rates, law enforcement statistics, criminology, youth offending, community safety, social disorder, criminal justice system--crime rate, juvenile delinquency, law enforcement, statistics, criminology, youth justice, probation, parole, criminal behavior, demographics--gang violence, youth crime, juvenile delinquency, organized crime, criminology, law enforcement, probation, parole, recidivism rates, community corrections, gang prevention programs, social work interventions.--gang crime, gang violence, gang membership, gang activity, gang statistics, gang law enforcement, gang management, juvenile gang involvement, gang prevention programs--gang violence, crime statistics, juvenile justice, delinquency rates, law enforcement policies"
58305,"Calcium carbonate, calcium supplements, vitamin D, osteoporosis, bone health--Calcium, paracalcification, osteocalcin, bone mineralization, calcium binding protein--Calcium, calcium supplements, osteoporosis treatment, bone health, vitamin D, mineral deficiencies, serum levels, blood tests, kidney stones, hyperparathyroidism.--Calcium supplements, calcium carbonate, calcium citrate, vitamin D levels, bone health benefits, hyperparathyroidism treatment, osteoporosis prevention--calcium, globulins, protein, immunoglobulin, serum, blood, medical, research, medicine"
326227,"letter, postage, mail, shipping, postal service, rates, cost, mailing, envelope, package, parcel--letter, postal rates, mail fees, postage costs, package shipping, mailing services, international postage, domestic postage, envelope size, weight limits, postal regulations.--letter postage rates, postal services, mail weights, envelope sizes, package shipping costs, international mail fees, USPS rates, postal regulations, mail weight limits.--letter postage rates, mailing costs, postal stamp prices, package postage requirements--letter, postage, mail, shipping, weight, size, international, domestic"
310058,"lap dance prices, UK nightlife, adult entertainment, striptease, dance hall fees, burlesque performances, club entrance costs--dance, UK nightlife, strip clubs, adult entertainment, prices, costs, London, Manchester, Birmingham, prices UK, lap dance fees, club prices--lap dance prices, UK strip club costs, adult entertainment fees, UK nightlife expenses, striptease prices, UK cabaret costs, erotic dance rates.--lap dance prices, UK strip club costs, adult entertainment fees, UK nightclub prices, erotic dance costs, UK burlesque rates--dance, UK, prices, entertainment, nightclubs, adult, content, London, Manchester, Birmingham"
656747,"integumentary, skin, aging, wrinkles, fine lines, dryness, sensitivity, inflammation, oxidative stress, telomere shortening, senescence, photoaging, environmental factors, lifestyle changes.--integumentary, skin, aging, wrinkles, dryness, sensitivity, inflammation, telomere shortening, epidermal changes, dermal thickness loss, senescence, oxidative stress, cellular senescence marker, glycation, matrix metalloproteinases, collagen degradation.--integumentary, skin, aging, wrinkles, senescence, telomere shortening, inflammation, oxidative stress, epidermal barrier dysfunction, cutaneous, dermal, melanin degradation--integumentary system changes, skin aging symptoms, senile pruritus, dry skin conditions, age-related dermatitis, skin elasticity loss, wrinkles formation, photoaging effects.--integumentary, skin, aging, wrinkles, loss of elasticity, dryness, sensitivity, age-related changes, skin conditions, dermatological disorders."
261551,"french fry cooking time, potato oil usage, fried food health risks, oil absorption rates, deep frying techniques--french fry cooking time, deep frying technique, oil temperature guidelines, best oil for french fries, fryer maintenance tips, restaurant-style french fries recipe, homemade french fry oil blend.--french fry cooking temperature, potato oil health effects, fried food calories, best oil for frying french fries, how to choose a suitable oil for french fries--french fry cooking time, best oil for frying french fries--french fries cooking methods, healthy alternatives to fried potatoes, best oil for frying french fries, cooking time for french fries, potato oil substitutes"
902897,"Georgia Bureau of Investigation, Marijuana Testing, Drug Analysis, Forensic Toxicology, Cannabinoid Identification, Substance Abuse Investigations, Crime Scene Analysis.--Georgia Bureau of Investigation, Marijuana testing, forensic analysis, substance identification, drug detection, law enforcement procedures, Georgia state laws, medical marijuana, CBD testing.--Georgia Bureau of Investigation, Marijuana Testing, Forensic Analysis, Toxicology, Cannabis, Drug Screening, Laboratory Analysis, Evidence Collection, Crime Scene Investigation, Law Enforcement.--Georgia Bureau of Investigation, Marijuana Testing, Forensic Analysis, Cannabis Investigation, Substance Abuse Testing, Law Enforcement Training--Georgia Bureau of Investigation, Marijuana testing, forensic analysis, substance identification, crime scene processing, law enforcement procedures, Georgia state laws, drug policy, criminal investigations."
452904,"meta, research, methodology, scientific study, hypothesis testing, statistical analysis, data interpretation, academic journal, peer review, evidence-based practice--artificial intelligence, machine learning, data analysis, statistical methods, scientific inquiry, evidence-based reasoning, cognitive biases, academic research, methodology, critical thinking--meta, research methodology, definition of meta analysis, meta studies, statistical analysis, evidence-based practice, scientific inquiry, research design, hypothesis testing.--meta analysis, meta study, meta research methodology, meta data, epidemiological research, statistical analysis, hypothesis testing, scientific inquiry, evidence-based practice, peer review journal.--meta, research methods, academic papers, scientific studies, data analysis, hypothesis testing, methodology, statistics, peer review, scholarly articles"
434176,"Keppra, pharmaceutical company, manufacturer, antiepileptic, levetiracetam, GlaxoSmithKline, Pfizer--pharmacy, manufacturer, generics, biosimilars, generic equivalent, lacosamide, epilepsy medication--Keppra manufacturer, levetiracetam brand, sanofi pharmaceuticals, generic keppra alternatives, pharmacies that sell keppra, keppra prices, online pharmacy keppra--Keppra manufacturer, generic Keppra alternatives, pharmacies that sell Keppra, online Keppra retailers, Keppra brand name vs generic.--Keppra, epilepsy, levetiracetam, GlaxoSmithKline, Pfizer"
93030,"claire whittlesey, cady heron, beechwood, hillridge, westchester county, 1986, fire incident, school shooting, columbine--claire wilbur, harvey wilbur, susan wilbur, fire at claire wilbur house, claire wilbur death, 1974 claire wilbur fire, claire wilbur house collapse--clair whipple, cady house, historic homes, fires, arson, investigative journalism, 1950s, American history, journalism scandals--clair whipple, cady house, california wildfires, napa valley fires, 2018 napa county fire--clair, whittlesey, cadyville, cady, whipple, historical site, fire, 19th century"
889382,"fragile x syndrome, prmt6, fmr1 gene, mecp2, protein phosphatase 1, axon guidance, neuronal development, autism spectrum disorder, mental retardation, neurodevelopmental disorders.--fragile x, FMR1 gene, FXN gene, MECP2 gene, neurodevelopmental disorders, autism spectrum disorder, intellectual disability, Fragile X Mental Retardation Protein, synaptic dysfunction--Fragile X syndrome, Fragile X protein, FMR1 gene mutation, FMRP protein function, Fragile X mental retardation, Neurodevelopmental disorders, Autism spectrum disorder, Genetic mutations, Gene expression regulation.--fragile x syndrome symptoms, Fragile X gene mutation, MECP2 protein, FMRP protein function, genetic disorders, neurodevelopmental disorders, autism spectrum disorder, Fragile X mental retardation--fragile x syndrome, protein X-linked, FMRP, fragile x mental retardation protein, MECP2, autism spectrum disorder, neurodevelopmental disorders, genetic mutation, epigenetics, gene expression"
73376,"shingles, neurological symptoms, herpes zoster, central nervous system, meningitis, encephalitis, nerve damage, seizures, headaches, cognitive impairment, neurologic complications.--neurological complications, herpes zoster encephalitis, meningitis, seizures, headaches, cognitive impairment, neurological symptoms, central nervous system, viral meningitis, encephalopathy.--shingles, herpes zoster, neurological complications, central nervous system, meningitis, encephalitis, cranial nerve damage, seizures, numbness, tingling, cognitive impairment.--shingles symptoms, brain shingles treatment, neurological complications of shingles, shingles meningitis, central nervous system shingles, shingles encephalitis, viral meningitis.--brain, shingles, herpes zoster, neurological complications, central nervous system, meningitis, encephalitis, neurology, medical imaging."
961885,"expansion terms, movie release date, fried green tomato film, 1991 American drama film, Katharine Hepburn--film, drama, comedy, 1991, cast, Tom Hanks, Julia Roberts, Sally Field, based on novel--expansion terms, film release dates, movie plot summaries, Southern American cinema, 1991 movies, Katherine Hepburn films, Jessica Tandy performances, Tom Hanks roles.--famous movies, fried green tomato film, movie release dates, 1991 films, Tom Hanks movies--movie, fried green tomatoes, release date, Tom Hanks, Katherine Hepburn, 1991, comedy-drama"
787772,"provincial, regional, local, territorial, administrative, municipality, district, region, area, territory--provincial, regional, local, administrative, territorial--provincial, regional, local, municipality, territory, state, country, administrative, governance, politics--provincial government, provincial policy, provincial map, provincial boundaries, provinces in canada, provincial election--provincial, regional, territorial, administrative, geographic, location, area, municipality"
987957,"Minidoka, Idaho, Nez Perce County, Twin Falls County--minidoka, idaho, united states, geography, maps, county information--Minidoka County, Idaho, New Mexico, Japanese American internment, Boise National Forest, Twin Falls National Forest--Minidoka County Idaho, Minidoka County Idaho history, Minidoka County Idaho tourism, Minidoka County Idaho attractions, Minidoka County Idaho map--minidoka, Idaho, county boundaries, geographic location, map search"
982128,"elkhorn, wisconsin, cornell, lake delton, baraboo, saugeen--expansion terms, Wisconsin, Elk Horn village, Cedarburg County, Kenosha County, Door County, Sheboygan County--elkhorn, wisconsin, dane county, madison area, baraboo region, south central wisconsin--elkhorn nebraska, elkhorn illinois, elkhorn south dakota, elkhorn wyoming, elkhorn florida--elkhorn, wisconsin, america, georgia, illinois, usa"
110570,"cost, installation, concrete, driveway, asphalt, pavement, repair, maintenance, budget, quotes, contractor, materials, supplier, excavation, grading, drainage, landscaping--concrete repair, asphalt alternatives, driveway installation costs, material prices, DIY driveway installation, professional contractor fees, gravel driveway options, permacrete installation, driveway resurfacing.--concrete driveway installation costs, driveway repair options, asphalt alternative, cost to replace concrete driveway, DIY concrete driveway installation, driveway resurfacing methods, concrete driveway maintenance tips.--concrete driveway installation costs, concrete driveway removal quotes, asphalt alternative, driveway material options, concrete slab cost, driveway repair estimates, DIY concrete driveway installation, professional concrete driveway installation prices.--concrete driveway installation, cost estimates, materials needed, DIY vs professional, average costs, local contractors, driveway repair, asphalt alternatives, environmental impact"
434513,"medieval, knights, chivalry, legend, mythology, british history--Medieval, Camelot, Knights Templar, British history, Anglo-Saxon, Norman Conquest, Arthurian legend, 5th century, 6th century, Mordred, Guinevere, Lancelot.--Medieval, Camelot, Knights Templar, King's Round Table, Arthurian Legend, British History, Anglo-Saxon, Roman Britain, 5th century, 6th century, Mordred, Guinevere, Lancelot, Merlin, Arthurian Code, Chivalry--Medieval history, British legend, Arthurian saga, Camelot era, Knights of the Round Table, 5th century Britain, Anglo-Saxon England, Roman Britain, King Arthur's life, Mordred and Merlin, Excalibur sword.--Medieval England, Camelot, Knights Templar, Round Table, Excalibur, Merlin, Arthurian Legend, British History, 5th century, Knights of the Garter"
342767,"discord, emojis, customization, discord server, djs, discord bots, emoji editor, discord app--custom emojis, Discord bots, emoji editing software, Discord API, Rich Presence, Discord developer portal, emoji pack creation, Discord Nitro, Discord server customization.--discord emojis, custom emoji server settings, emoji bots, discord plugin development, Discord API documentation, emoji picker tools, Discord Nitro benefits, Discord rich presence features.--discord emojis, custom emoji creation, discord bot development, emoji management, discord server customization--discord, emojis, customization, discord api, bot development, discord plugins, emoji management, rich presence"
673823,"aromatic, fragrant, scented, pungent, herbaceous, floral, citrusy, spicy, herbal, earthy, minty, leathery, smoky--aromatic, bitter, flavor profile, fragrance, scent, herbal, botanical, citrus, spice, essential oil, natural perfume, fragrant--aromatic, bitter, fragrant, pungent, spicy, herbal, floral, citrus, vinegar, tea, coffee, essential oils, botanicals, perfumes, flavorings.--aromatic, bitter compounds, fragrant herbs, citrus scents, herbal teas, essential oils, botanicals, pungent flavors, citrus zest, spice blends.--aromatic, bitter, fragrant, pungent, herbal, floral, citrus, spicy, minty, lemongrass, ginger, clove, star anise"
968223,"Cedar Point, Ohio, Sandusky, Lake Erie, Amusement parks, Roller coasters, Cedar Point Resort, North Coast, Ohio's Best Kept Secret.--Cedar Point, Ohio, USA, Amherst, Sandusky County, Lake Erie, Northeast Ohio, United States--Cedar Point, Ohio, United States, Sandusky, Lake Erie, Amusement park, Roller coaster, Beach resort, Northern Ohio--Cedar Point, Ohio, Amusement park, Sandusky Ohio, Lake Erie, Northern Ohio--Cedar Point, Ohio, USA, Amusement Park, Sandusky, Lake Erie, North America"
414473,"Tokyo DisneySea, Golden Week, crowds, peak season, holidays, spring break, Japan travel, Tokyo tourist attractions, Disney theme parks.--Tokyo Disney, Golden Week, crowds, park hours, crowd calendars, Tokyo DisneySea, special events, holiday season, peak tourist season, travel tips.--Tokyo DisneySea, Golden Week, crowd levels, peak season, tourist numbers, park capacity, special events, seasonal crowds, travel dates, Japan holidays.--Tokyo DisneySea, Golden Week crowds, Tokyo DisneySea tickets, Tokyo DisneySea resort, Japan travel tips, Tokyo DisneySea hotel options, crowd calendar, Tokyo DisneySea events--Tokyo DisneySea, Golden Week, Crowded, Peak Season, Holidays, Travel Tips, Crowd Control, Park Capacity"
6370,"Neisseria meningitidis, Streptococcus pneumoniae, Haemophilus influenzae--Neisseria meningitidis, Streptococcus pneumoniae, Haemophilus influenzae, Group A beta-hemolytic staphylococcus, Listeria monocytogenes--Neisseria meningitidis, Streptococcus pneumoniae, Haemophilus influenzae type b, Listeria monocytogenes, Cryptococcus neoformans--bacterial meningitis, Neisseria meningitidis, serogroup C, group A Streptococcus, Streptococcus pneumoniae.--Neisseria meningitidis, Streptococcus pneumoniae, Haemophilus influenzae"
458855,"social media platforms, online communities, networking sites, blogs, forums, influencers, content sharing--social media, online communities, networking sites, platforms, forums, blogs, influencers, content creators, user-generated content, social networks, online presence--social media platforms, online communities, networking sites, forums, blogs, influencers, content creators, user-generated content, social networking, online presence, digital footprint.--social media platforms, online communities, trending websites, popular networks, internet popularity rankings, best social sites, user-generated content, social networking sites--social media, online platforms, web 2.0, networking sites, internet communities, user-generated content, social networking sites, online forums, blogs, wikis, social networking platforms, trending topics, online behavior, digital communities, social platforms, online interaction, web-based communities."
149713,"bacteria, archaea, fungi, plants, animals, protists, single-celled organisms, multicellular organisms, kingdoms, domains, phyla, classes, orders, families.--bacteria, archaea, fungi, protists, plants, animals, algae, viruses, single-celled organisms, multicellular organisms, eukaryotes, prokaryotes, heterotrophs, autotrophs, symbiotic relationships.--classifications, taxonomy, species, kingdoms, phyla, classes, orders, families, genera, species diversity, biodiversity, evolution, systematics, classification systems.--biodiversity, taxonomy, classification systems, kingdoms, phyla, domains, life forms, ecosystems, species diversity, biological classification--biology, taxonomy, classification, species diversity, kingdoms of life, phyla, classes, orders, families, genera, species, evolution"
261530,"fracture treatment, wrist injury recovery, immobilization duration, cast care, orthopedic rehabilitation, bone healing time, wrist splint alternatives--wrist fracture treatment, cast duration guidelines, broken wrist recovery time, immobilization periods, fracture healing timeline, orthopedic cast care, wrist injury rehabilitation, bone fracture management, cast replacement schedule, post-fracture care instructions.--wrist fracture treatment, cast duration guidelines, splint alternatives, fracture healing timeline, immobilization period, wrist mobility after cast removal, post-operative care instructions, fracture recovery support, cast changes frequency, wrist strengthening exercises.--fracture treatment duration, wrist cast removal timeline, bone healing process, immobilization period, cast duration guidelines, wrist fracture recovery timeframes--fracture treatment, cast types, immobilization, rehabilitation timelines, wrist injury recovery, bone healing process, splinting alternatives, osteoporosis complications."
995017,"Gotha, Germany, Thuringia region, Erfurt, Weimar, Hesse state--Gotha, Germany, Thuringia region, Hesse state, Frankfurt Airport, Main River--Gotha, Germany, Thuringia region, Erfurt, Hesse state, East Germany, Weimar Republic--Gotha, Germany, Thuringia region, Hesse state, East Germany, Leipzig, Weimar--Germany, Thuringia, Eisenach, Gotha Castle, Wilhelm II"
1041160,"Kurt cobain, grunge music, alternative rock, Seattle musicians, 90s music icons, lead singers--Kurt Cobain, grunge, alternative rock, music, singer, songwriter, musician, Seattle band--Kurt Cobain, grunge, music, rock, alternative, singer-songwriter, Seattle band--Kurt Cobain, grunge music, alternative rock, Seattle bands, 90s music--Kurt Cobain, Nirvana band, grunge music, alternative rock, Seattle bands, 90s musicians, iconic singers"
196401,"graduate, attorney, solicitor, barrister, lawyer, legal profession, career development, employment, compensation, industry standards, job market, law school, graduate salaries, professional fees, income levels.--lawyer, career, finance, employment, job, salary, industry, field, profession, benefits, perks, bonuses, location, city, state, country--graduate, lawyer, career, finance, employment, job, market, trends, salary, compensation, benefits, industry, profession, law, education, skills, experience, location, city, state, country.--graduate lawyer, salary range, legal career, job prospects, employment benefits, attorney compensation--graduate, lawyer, salary, employment, industry, location, experience, level, jurisdiction, benefits, bonuses, taxes"
977396,"Audi, U.S. headquarters, Volkswagen group, Germany, Ingolstadt, Hannover, corporate office, address, location--Audi, Volkswagen, Germany, United States, corporate office, headquarters location, American Auto, Ingolstadt, Plymouth Meeting--Audi, U.S. Headquarters, Volkswagen Group, Ingolstadt, Germany, Detroit, Michigan, North America, Corporate Office--Audi of America, Audi North America, Ingolstadt, Volkswagen Group of America--Audi, U.S., headquarters, Volkswagen Group, Ingolstadt, Germany, North America, automotive manufacturing, corporate location"
996498,"anatomy, respiratory system, chest cavity, thorax--anatomy, human body parts, respiratory system, chest cavity--anatomy, human body parts, respiratory system, chest cavity, thorax--lung anatomy, respiratory system, thoracic cavity, chest region, human body structure--anatomy, human body, respiratory system, chest cavity, thorax"
509441,"contagious laughter, infectious giggle, joyful chuckle, merry snort, euphoric guffaw, hilarious hoot--laugh, euphoric, infectious, joyful, resonant, snicker, guffaw, chuckle, amusement, merriment--contagious laughter, infectious giggle, viral chuckle, epidemic smile, joyful outbreak, merry spread, euphoric contagion, hilarious transmission, amusing epidemic, joyful infection.--contagious laughter, infectious chuckle, epidemic grin, viral guffaw, spreading smile--contagious laughter, infectious giggle, joyful sound, happy noise, viral chuckle, amusing phrase, humorous expression, laughter syndrome, hysteric guffaw, merry phrase."
100700,"mortgage rates, home loan costs, interest payments, property taxes, homeowner expenses, mortgage affordability--mortgage rates, down payment, closing costs, interest rates, amortization period, home loan, property taxes, insurance premiums, credit score requirements--mortgage interest rates, home insurance costs, property taxes, down payment requirements, closing fees, credit score impact, mortgage repayment terms, home appraisal values, loan options for high-income earners.--mortgage interest rates, mortgage payment calculator, home loan costs, mortgage affordability calculator, first time home buyer financing--mortgage rates, home loan interest, property purchase costs, mortgage calculator, first time buyer financing"
240703,"disability evaluation, medical screening, retirement planning, social security, early retirement, health assessment, pre-retirement health checks.--disability evaluation, pre-retirement health assessment, retirement readiness, age-related health changes, chronic condition management, medical clearance requirements, early retirement planning, disability benefits eligibility.--disability evaluation, pre-retirement health assessment, age-related health decline, chronic condition management, medical screening requirements, retirement readiness checklist, healthcare optimization strategies, age 62 disability guidelines, early retirement planning, health status assessment tools.--disability evaluation process, retirement age and health, physical capacity tests, social security disability guidelines, medical testing requirements, pre-retirement health screenings, early retirement planning strategies--disability assessment, pre-retirement health checks, early intervention strategies, medical screening for disabilities, workplace accommodations, retirement planning, chronic condition management."
187663,"mineralogy, geology, classification, properties, composition, crystalline structure--mineral composition, crystal structure, physical properties, chemical composition, geological origin.--mineralogy, geology, composition, crystal structure, classification criteria--mineral definition, geological criteria, earth substance properties, rock formation characteristics, material classification standards--mineralogy, classification, geological, composition, properties, definition, criteria, taxonomy, classification systems, earth sciences, geochemistry"
781534,"parental advisory, child safety, family friendly, movie ratings, content warnings, kid-friendly entertainment, age restrictions--parental advisory, child safety, family friendly, content rating, media guidelines, kid-friendly, age restrictions, child protection, responsible disclosure, online safety--parental advisory, child protection, family-friendly content, media rating systems, child safety guidelines, responsible parenting, kid-centric entertainment, age restrictions, censorship laws.--parental advisory, child friendly content, movie ratings, family film reviews, epg guides, tv rating systems, kid safe entertainment--parental advisory, child safety, family-friendly content, age restrictions, film ratings, internet filtering, online protection, parenting advice"
880330,"Nail polish, solvent, stone, salute, substance, dissolution--Nail polish, solvents, polymers, resins, lacquers, paint, pigments, dyes, binders--nail polish, solvents, adhesives, resin, epoxy, polymers, shellac, lacquer, pigments, binders.--Nail polish, dissolved substances, stone, salutary substances, solvents--Nail polish, solubility, stones, salutation, substances, dissolving, solvent"
511288,"telecom, telecommunications, network, communication, internet, fiber optic, wireless, mobile, satellite, bandwidth, frequency, signal, transmission, protocol, standardization, regulations, laws, governance.--telecom, telecommunications, technology, industry, business, finance, IT, network, communication, networking--telecom, telecommunications, network, communication, internet, fiber optic, wireless, mobile, satellite, VoIP, telephony--telecom, telecommunication, telecommunications, network, technology, IT, internet, digital, communication, business, industry--telecom, telecommunication, service provider, network, internet, technology, telecommunications, communication, IT infrastructure"
126435,"repose, relaxation, calmness, serenity, tranquility, peacefulness, stillness, dormancy, inactivity, idleness, rest, sleep, quiet, silence, repurposing--repose, relaxation, calmness, serenity, tranquility, peacefulness, stillness, quietude, dormancy, inactivity, idleness, leisure, rest, slumber, repast, reposing, recovery--repose, rest, relaxation, calmness, tranquility, serenity, peacefulness, stillness, inactivity, idleness, dormancy, slumber, sleep, quietude--repose definition, meaning of repose, restful state, peaceful slumber, stillness, tranquility, calmness, relaxation, serene condition, inactivity--repose, relaxation, calmness, serenity, tranquility, peacefulness, rest, inactivity, dormancy, idleness, quietness, stillness"
997985,"school, infantry, military, east, location, geography, map, urban planning, public facilities, education, institutions--infantry training facility, military base, eastern region, national guard, army installations, defense department, government buildings--infantry training facility, military academy, eastern command base, armed forces installation, national defense university--school of infantry, east location, military base, US Army, Infantry Training Center--United States Military Academy, West Point, New York, East Coast United States"
264343,"power rangers, dino charge, tv shows, duration, episodes, seasons, length, runtime--Power Rangers, Dino Charge, TV series, longevity, episodes, seasons, finale, reviews, ratings--Power Rangers, Dino Charge, TV shows, duration, seasons, episodes, Netflix, Amazon Prime, streaming services--power rangers, dino charge, length, duration, tv shows, seasons, episodes--power rangers, dino charge, tv shows, duration, episodes, runtime, seasons"
905953,"expansion terms: ""fantastic nails"", ""St Thomas US Virgin Islands"", ""nail salon hours""

query suggestions:
""Fantastic Nails St Thomas opening times"", ""Phantastic Nails USVI hours"", ""Nail salons in St Thomas""--nail salons, St Thomas US Virgin Islands, hours of operation, business hours, opening times, manicure services, pedicure services.--expansion terms: St Thomas US Virgin Islands, nail salon hours, beauty salons, manicure services, customer reviews--phantastic nails st thomas hours, st thomas phantastic nails location, st thomas phantastic nails schedule, phantastic nails st thomas vancouver island, st thomas phantastic nails phone number, phantastic nails st thomas opening times--timew, st-thomas, phantastic-nails, opening-hours"
743595,"emotional distress, mental health issues, psychological trauma, anxiety disorders, emotional regulation--emotional intelligence, emotional labor, emotional dysregulation, emotional numbing, emotional expression, emotional attachment, emotional baggage, emotional scars, emotional trauma, emotional vulnerability--emotional dysregulation, emotional intelligence, emotional labor, emotional support, emotional trauma, emotional vulnerability, emotional resilience, emotional expression, emotional suppression, emotional awareness.--emotional distortion, emotional distress symptoms, signs of emotional distance, emotional disconnection, emotional dissociation--emotional intelligence, distress, emotional regulation, emotional labor, emotional awareness"
1157836,"piano music notation, sheet music, musical composition, MIDI file, electronic music production, keyboard layout, music theory, digital audio workstation (DAW)--piano notation, music theory, MIDI files, sheet music, music production--piano roll, music notation, MIDI file, sheet music, music theory, digital audio workstation (DAW)--piano notation, music theory, MIDI files, keyboard layout, sheet music, digital audio workstations--piano music notation, MIDI files, music sequencing software, musical composition, keyboard layout, digital audio workstation"
634222,"certified pre-owned, Toyota warranty, vehicle inspection, used car certification, manufacturer approval, vehicle history report--certified pre-owned, toyota vehicles, inspection process, warranty details, vehicle history report, dealership requirements--used car certification, toyota inspection report, vehicle history report, certified pre-owned, toyota inspection checklist, dealership inspection process--used car certification programs, toyota vehicle inspection, certified pre owned vehicles, toyota warranty information, car history reports--used cars, toyota certification, vehicle inspection, warranty, dealership, certified pre-owned, vehicle history report"
638252,"ginger, spice, root, plant, culinary, medicinal, health, benefits, uses, recipe, cooking, tea, supplement--ginger health benefits, ginger recipes, ginger tea, ginger supplements, medicinal uses of ginger, culinary uses of ginger, ginger root benefits, ginger powder, ginger essential oil.--ginger, benefits, health, nutrition, culinary uses, medicinal properties, digestive aid, anti-inflammatory, antioxidant, spice, root, tea, cooking, recipes.--Ginger benefits, Ginger uses, What is ginger, Ginger health benefits, Ginger in cooking--ginger, benefits, health, culinary uses, medicinal properties, digestive aid, anti-inflammatory, antioxidant, recipes, cooking techniques"
852271,"expansion terms: 
mineral fracture, cleavage pattern, fracture mechanics, rock deformation, geological faulting--mineralogy, geology, crystal structure, fracture, cleavage, tectonics, metamorphism, rock formation, geochemistry, petrology--mineralogy, fractures, cleavage, crystal structure, polymorphism, inclusions, impurities, geological processes, rock formation--Mineral properties, crystal structure, fracture patterns, geological formations, mineralogy, geology, rock mechanics, material science, mechanical properties.--mineral properties, fracture mechanics, physical geology, rock failure, geomorphology, tectonics, crystallography, materials science"
189556,"anxiety-reducing foods, omega-3 rich foods, adaptogenic herbs, vitamin b6 foods, complex carbohydrates, fermented foods, herbal teas, turmeric, ginseng, dark chocolate--brain-boosting foods, omega-3 rich foods, antioxidants, adaptogenic herbs, neurotransmitter-supporting foods, vitamins and minerals, herbal teas, probiotics, fatty acids, neurosupportive nutrients.--anxiety, stress relief, omega-3 fatty acids, vitamin b12, adaptogenic herbs, ginkgo biloba, ashwagandha, dark chocolate, turmeric, ginger, probiotics, fermented foods.--healthy eating, omega-3 rich foods, probiotics, antioxidants, vitamins B and E, fermented foods, adaptogenic herbs, herbal teas, omega-6 fatty acids, neurotransmitter support, gut health foods.--neuroprotective foods, omega-3 rich foods, antioxidants, turmeric, ginger, green tea, dark chocolate, fermented foods, probiotics, vitamin D"
781945,"paternal surname, ancestral lineage, family history, parentage research, hereditary names--paternal surname, father's last name, male parent's name, fatherly heritage, family lineage, inheritance patterns, biological father, parental origin, ancestry tracing, family history research.--paternal surname, family history, ancestry tracing, inheritance laws, biological parentage, family research, genealogy, surname origins, family trees, legacy and succession.--paternal surname, father's last name, family history research, ancestry tracing, genealogy inquiry--paternal surname, family history, ancestry tracing, genealogy research, surname origins, parentage investigation"
659138,"hydrogen chemistry, atomic structure, periodic table, alkali metals, noble gases--hydrogen chemistry, molecular structure, periodic table, alkali metals, noble gases, chemical bonding--hydrogen chemistry, atomic structure, noble gases, periodic table, molecular compounds, chemical elements, scientific classification--hydrogen fuel cell, hydrogen atom structure, hydrogen gas properties, hydrogen molecule composition, hydrogen isotopes types--hydrogen, chemistry, compounds, elements, periodic table, molecular structure"
828894,"ski lifts, chairlifts, gondolas, elevators, mountain lifts, longest ski lifts in world, tallest ski lifts, highest ski lifts.--longest ski resort, tallest ski lift, highest ski lift elevation, longest chairlift, biggest ski lift--ski lift, longest chairlift, highest ski lift, longest gondola, tallest ski resort, longest cable car, alpine skiing, winter sports--longest ski lifts, ski resort elevators, high-speed chairlifts, longest ski lift in North America, tallest ski lifts, ski lift technology advancements.--ski lift, longest, cable car, chairlift, mountain, resort, terrain"
620005,"ancient civilizations, agriculture, irrigation, Nile river, desert survival, water management, ancient Egyptian daily life--Ancient civilizations, agriculture, irrigation systems, pharaonic architecture, desert climate, Nile River, water management, daily life, drinking water, food production.--ancient civilization, agriculture, irrigation, pharaohs, Nile river, fertility, crops, livestock, drinking water, everyday life.--ancient civilization, agriculture, irrigation systems, Nile River, desert survival, daily life, ancient Egyptian society, water management, historical significance.--ancient civilizations, irrigation systems, Nile River, agriculture, drinking water, hygiene, public health, ancient Egyptian society, resource management."
302772,"caffeine, coffee, strength, brewing, dosage, amount, beverage, stimulant, energy, beverage science, caffeine content, coffee chemistry.--caffeine content, coffee strength, brewing methods, caffeine tolerance, coffee dosage, L-theanine, energy drinks, stimulant effects--caffeine content, coffee strength, brew type, bean origin, roast level, serving size, stimulant dosage, energy drink comparison.--caffeine content, coffee strength, amount of caffeine, strong coffee, coffee beans, stimulant levels--caffeine content, strong coffee, coffee beans, Arabica vs Robusta, brewing methods, caffeine tolerance"
412621,"hydralazine, antihypertensive, vasodilator, ACE inhibitor, antihypertensive medication, calcium channel blocker alternative--hydralazine, antihypertensive, vasodilator, calcium channel blocker alternative, blood pressure medication, diuretic, ACE inhibitor, hypertension treatment, cardiovascular disease--hydralazine, antihypertensive, vasodilator, ACE inhibitor, calcium channel blocker--hydralazine, cardiovascular medication, antihypertensive treatment, diuretic, ACE inhibitor alternative--hydralazine, diuretic, antihypertensive, medication, cardiovascular, hypertension, antihistamine"
